User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,Jair e Eduardo Bolsonaro em entrevista p/ o Observatório Conservador.,2014-09-28 00:00:56+00:00,10,24,,
jairbolsonaro,Agradeço as sinceras palavras escritas por @OdeCarvalho referentes a mim. A recíproca é verdadeira.,2014-09-27 19:04:31+00:00,96,122,@OdeCarvalho,
jairbolsonaro,"""Bolsonaro já está eleito!"". NÃO CAIAM NESTE PAPO.",2014-09-27 11:01:39+00:00,29,49,,
jairbolsonaro,Dobraremos nossa bancada em Brasília c/ a eleição do Policial Federal Eduardo Bolsonaro (2070) em SP. Peço q Comente.,2014-09-25 16:29:03+00:00,28,33,,
jairbolsonaro,"PT, o partido do Pinóquio.",2014-09-25 00:39:11+00:00,85,85,,
jairbolsonaro,"BOLSONARO, LOBÃO E O AGENTE DA KGB ANCELMO GOIS. http://goo.gl/1L7AEr",2014-09-22 17:34:14+00:00,27,19,,
jairbolsonaro,Este é meu candidato a deputado federal pelo Estado de SP.,2014-09-19 20:25:17+00:00,29,38,,
jairbolsonaro,"Bolsonaro propõe projeto q torna hediondo o crime passional, independentemente da sexualidade. Preconceito d novo? http://goo.gl/jTw0MI",2014-09-18 16:35:45+00:00,53,46,,
jairbolsonaro,Bolsonaro apresenta projeto de lei modificando Código Penal em relação a atos de Legítima Defesa. Entenda:,2014-09-16 13:59:14+00:00,53,40,,
jairbolsonaro,Presidente do PP envia R$300 mil p/ campanha d Bolsonaro q devolve o dinheiro. Origem dos recursos: JBS-FRIBOI.,2014-09-14 11:43:15+00:00,193,174,,
jairbolsonaro,A GRANDE DIFERENÇA ENTRE BOLSONARO E MALUF.,2014-09-14 01:25:12+00:00,17,16,,
jairbolsonaro,ESQUERDA E DITADURA: O NAMORO QUE A GRANDE MÍDIA OMITE. http://goo.gl/Wcqm92,2014-09-13 00:30:47+00:00,34,29,,
jairbolsonaro,"Conheça o PSOL, o partido que sobrevive de MENTIRAS.",2014-09-10 22:30:18+00:00,48,26,,
jairbolsonaro,"BOLSONARO APRESENTA PROJETO Q MODIFICA ESTATUTO DO DESARMAMENTO, POSSIBILITANDO O PORTE D ARMA P/ + CIDADÃOS D BEM: http://goo.gl/TVfNjo",2014-09-08 20:04:06+00:00,60,49,,
jairbolsonaro,"Todos os anos, no desfile do Dia da Independência no centro do Rio de Janeiro. C/@FlavioBolsonaro.",2014-09-07 14:32:15+00:00,12,23,@FlavioBolsonaro,
jairbolsonaro,"C/ @FlavioBolsonaro, em direção à Baixada Fluminense: Duque de Caxias - RJ.",2014-09-07 00:41:57+00:00,16,20,@FlavioBolsonaro,
jairbolsonaro,BOLSONARO TORTURA JEAN WYLLYS (PSOL-RJ) NA COMISSÃO DE DIREITOS HUMANOS. http://goo.gl/XlvfS5,2014-09-05 21:03:00+00:00,62,54,,
jairbolsonaro,"As leis q proíbem o porte de armas, desarmam somente aqueles q ñ estão dispostos a cometer crimes.",2014-09-02 17:11:44+00:00,89,85,,
jairbolsonaro,"PROGRAMA MAUS MÉDICOS DO PT E SUAS CONSEQUÊNCIAS: Em entrevista, Bolsonaro faz críticas e propõe soluções p/ a Saúde.",2014-09-01 22:16:32+00:00,45,33,,
jairbolsonaro,Travessia das Barcas ( Niterói - Rio de Janeiro).,2014-09-30 15:48:42+00:00,3,23,,
jairbolsonaro,"29 de setembro, aniversário de Resende. Parabéns!",2014-09-29 14:47:45+00:00,8,27,,
jairbolsonaro,"Bolsonaro dá aula de história a ""juristas"" na Comissão de Constituição e Justiça da Câmara dos Deputados. http://goo.gl/TnGg2H",2014-09-28 20:09:41+00:00,40,36,,
jairbolsonaro,Pelas ruas de Copacabana c/ @FlavioBolsonaro . #RJ #1120 #11.120,2014-09-28 16:21:46+00:00,6,28,@FlavioBolsonaro,#RJ
jairbolsonaro,"Pelo Calçadão de Bangú (Rio de Janeiro-RJ), c/ @FlavioBolsonaro .",2014-09-26 17:20:55+00:00,16,22,@FlavioBolsonaro,
jairbolsonaro,NOVO DISCURSO DE BOLSONARO: A cubanização do Brasil sendo ignorada pelos deputados federais.,2014-09-25 14:12:01+00:00,58,47,,
jairbolsonaro,"Hj estarei no Largo do Rosário (Campinas/SP) até às 12:30h, fazendo campanha p/ o Policial Federal @BolsonaroSP.",2014-09-23 12:14:28+00:00,13,18,@BolsonaroSP,
jairbolsonaro,JUNTOS EM SÃO PAULO: @coroneltelhada e @BolsonaroSP .,2014-09-17 15:03:57+00:00,29,26,@coroneltelhada @BolsonaroSP,
jairbolsonaro,Apresento aos senhores alguns feitos e ideais defendidos pelo deputado estadual (RJ) @FlavioBolsonaro (11.120).,2014-09-16 23:33:01+00:00,16,13,@FlavioBolsonaro,
jairbolsonaro,BLOG FAMÍLIA BOLSONARO: FILHA DE LUIS CARLOS PRESTES. A HISTÓRIA QUE A GRANDE MÍDIA NÃO CONTA: http://goo.gl/OVChfR,2014-09-13 21:29:15+00:00,18,13,,
jairbolsonaro,"Hj estivemos no Calçadão de São Gonçalo-RJ, conforme avisado no facebook d @FlavioBolsonaro . Agradeço a todos!",2014-09-13 18:16:34+00:00,12,13,@FlavioBolsonaro,
jairbolsonaro,No Calçadão de Madureira c/ @FlavioBolsonaro . NO RJ: #ESTADUALFLAVIOBOLSONARO11.120 #FEDERALJAIRBOLSONARO1120,2014-09-09 17:13:08+00:00,8,11,@FlavioBolsonaro,#ESTADUALFLAVIOBOLSONARO11 #FEDERALJAIRBOLSONARO1120
jairbolsonaro,"DISCURSO DO DIA: ESTA É A HISTÓRIA Q INFELIZMENTE Ñ SE APRENDE NAS ESCOLAS MAS ESTÃO NOS ""PORÕES"" DAS BIBLIOTECAS:",2014-09-04 20:51:16+00:00,34,18,,
jairbolsonaro,BOLSONARO NA MARATONA DO RIO DE JANEIRO.,2014-09-03 18:16:45+00:00,20,17,,
