User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"Conselho de Ética rejeita por 11x0 representação do PSOL contra Bolsonaro, por ""agressão"" a Randolfe. http://goo.gl/pGJOhR",2013-10-30 19:07:37+00:00,19,3,,
jairbolsonaro,LULA FOI A LÍBIA PEGAR DINHEIRO COM DITADOR KADAFI DURANTE REGIME MILITAR.,2013-10-29 15:55:12+00:00,10,6,,
jairbolsonaro,Alguns editoriais mostram preocupação c/ a ameaça comunista. Peço leitura do pequeno texto de @Rconstantino. http://goo.gl/R6Xxac,2013-10-26 12:56:56+00:00,7,4,@Rconstantino,
jairbolsonaro,"SIGA A FAMÍLIA BOLSONARO NO TWITTER: Eduardo (@BolsonaroSP ), Flávio (@FlavioBolsonaro) e Carlos (@VerBolsonaro)",2013-10-24 17:36:50+00:00,1,1,@BolsonaroSP @FlavioBolsonaro @VerBolsonaro,
jairbolsonaro,Câmara arquiva representação contra Bolsonaro por ter mostrado cartaz a ativistas gays.,2013-10-23 16:57:44+00:00,154,451,,
jairbolsonaro,140 caracteres resumem o ativista Stephen Fries. http://ow.ly/i/3uwFJ,2013-10-22 03:07:53+00:00,4,2,,
jairbolsonaro,"Revista Época: Bolsonaro fala sobre militares, ações da PM, biografias, Dilma e mto +.Veja e opine:",2013-10-20 19:28:19+00:00,11,6,,
jairbolsonaro,Querem acabar com o respeito ao próximo no Brasil.,2013-10-18 17:10:12+00:00,13,4,,
jairbolsonaro,"E A IMPRENSA, NADA FALA. RT @VerBolsonaro Deputado do PSOL estimula o quebra-quebra nas ruas.",2013-10-18 14:09:44+00:00,15,2,@VerBolsonaro,
jairbolsonaro,"Prof. Chico Alencar (PSOL), tão preocupado c/ a educação q manda R$11 milhões p/ Movimento Gay.",2013-10-15 13:58:48+00:00,24,2,,
jairbolsonaro,PEC DO TRABALHO ESCRAVO: Governo aprova projeto q na verdade mascara o fim da propriedade privada.,2013-10-15 12:51:16+00:00,5,3,,
jairbolsonaro,"Em debate na Globo News, Bolsonaro esculhamba Wadih Damous (ex-presidente da OAB-RJ).",2013-10-09 19:56:05+00:00,14,3,,
jairbolsonaro,"Ex- marido d Dilma conta como assaltava caminhões d carga, bancos e roubava armas, c/ sua ex-esposa. http://goo.gl/IOZF7Y",2013-10-09 01:15:07+00:00,131,21,,
jairbolsonaro,"RT @VerBolsonaro SEPE= PSOL+ Black Blocs: ""A nossa luta unificou: é estudante, black bloc e professor”. http://goo.gl/woz3vP",2013-10-08 12:39:42+00:00,6,1,@VerBolsonaro,
jairbolsonaro,RT @VerBolsonaro GREVE POLÍTICA DOS PROFESSORES NO RIO: A Verdade sobre os fatos desde o início. http://goo.gl/woz3vP,2013-10-08 12:38:51+00:00,1,2,@VerBolsonaro,
jairbolsonaro,"Durante greve d professores, manifestante se masturba p/ provocar PM na Câmara de Vereadores do Rio. http://goo.gl/J864KI",2013-10-06 19:36:19+00:00,8,1,,
jairbolsonaro,"Filho de Bolsonaro, agente da Policial Federal, se filia ao PSC de Feliciano em SP. Acesse e comente: http://goo.gl/7kBviX",2013-10-04 11:01:29+00:00,2,2,,
jairbolsonaro,12 características que qualificam o padrão de um ativista do PSOL. Enumere umas tb: http://goo.gl/KZIKAY,2013-10-03 16:50:24+00:00,7,1,,
jairbolsonaro,DIVULGUE: Investigação identifica ligação de PSOL e movimento Black Bloc no RJ e SP.,2013-10-02 18:58:29+00:00,38,18,,
jairbolsonaro,+ PROFISSIONAIS CAPACITADOS NO MERCADO DE TRABALHO: Câmara age em resposta ao programa MAUS MÉDICOS. http://ow.ly/i/3izWC,2013-10-01 14:24:02+00:00,6,1,,
jairbolsonaro,RT @BolsonaroSP: Bolsonaro destila homofobia... mais uma vez! http://ow.ly/i/3wqv8,2013-10-25 01:04:02+00:00,0,0,@BolsonaroSP,
jairbolsonaro,Deputado @AroldeOliveira critica imprensa no caso Bolsonaro e Randolfe (PSOL):,2013-10-24 17:25:11+00:00,1,3,@AroldeOliveira,
jairbolsonaro,"@FlavioBolsonaro lidera reformulação d regulamento disciplinar da PM, colocando + profissionais atuando nas ruas. http://goo.gl/I5zq6g",2013-10-23 15:01:57+00:00,0,0,@FlavioBolsonaro,
jairbolsonaro,"Stephen Fries; uma hora d conversa s/ problemas, alguns quebrados segundos divulgados . Mais um s/ vergonha aparecendo às minhas custas.",2013-10-21 20:45:21+00:00,5,0,,
jairbolsonaro,"ACOMPANHE OS VERDADEIROS PERFIS DA FAMÍLIA BOLSONARO NO FACEBOOK, TWITTER E HOME PAGES. http://goo.gl/nlJmWK",2013-10-21 12:12:52+00:00,1,2,,
jairbolsonaro,Duas grandes derrotas no mesmo dia.,2013-10-11 15:59:32+00:00,4,0,,
jairbolsonaro,Vereador Bolsonaro comanda combate ao programa Maus Médicos no Rio de Janeiro. http://goo.gl/MdszKj,2013-10-10 17:24:21+00:00,1,2,,
