User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"ORGULHO: Filho de Bolsonaro entrega homenagem à policiais que caçaram traficante ""Matemático"".",2013-05-29 19:31:36+00:00,23,4,,
jairbolsonaro,Parlamentares rejeitam projeto d Bolsonaro afrouxando a fiscalização c/ Poder Executivo. Mas pq? http://goo.gl/pHkk9,2013-05-29 13:21:18+00:00,3,0,,
jairbolsonaro,"O Bolsa-família, drogas, maioridade penal e o envolvimento do PT e do PSOL c/ estes assuntos.",2013-05-28 17:43:27+00:00,23,5,,
jairbolsonaro,"PT tenta comprar o silêncio de Bolsonaro. ""A distribuição de renda"" socialista a todo vapor. http://vai.la/329c",2013-05-22 16:03:15+00:00,17,3,,
jairbolsonaro,HOJE: PT tenta comprar o silêncio de Bolsonaro. http://vai.la/329c,2013-05-22 15:24:08+00:00,22,5,,
jairbolsonaro,"Nd contra pobres pescadores, pelo contrário, quero q pesquem artesanalmente e estou fazendo por onde.Quero informações d seu líder sindical.",2013-05-21 12:50:20+00:00,5,0,,
jairbolsonaro,"Agora dizem q sou contra pescadores. Como pode um líder d associação receber auxílio em uma área q é ""proibida""a pesca há anos? Quero dados!",2013-05-21 12:45:12+00:00,4,1,,
jairbolsonaro,Jornal O Globo: A verdade sobre a pesca artesanal de Bolsonaro em Angra começando a aparecer. http://glo.bo/10JyfJ3,2013-05-21 11:00:55+00:00,4,0,,
jairbolsonaro,"Mesmo pescando legalmente, Bolsonaro corre o risco d se tornar inelegível por acusação d crime ambiental. http://vai.la/31pN",2013-05-17 12:24:36+00:00,5,0,,
jairbolsonaro,"@MarceloTas me admira o sr. ser repórter e passar a notícia adiante s/ conhecimento. Caso queira ser justo, veja. http://ow.ly/1Oqt2z",2013-05-16 21:33:56+00:00,5,0,@MarceloTas,
jairbolsonaro,Genoíno quer a prisão de militares. http://vai.la/31iX,2013-05-15 14:43:05+00:00,13,0,,
jairbolsonaro,Comunistas finalmente fazem Bolsonaro confessar os absurdos cometidos pela ditadura no Brasil. http://vai.la/31iW,2013-05-15 14:35:59+00:00,1,2,,
jairbolsonaro,"Bolsonaro cria Projeto d cotas p/ deputados negrosm irritando demagogos. ""Se é bom p/ o povo é bom p/ o Congresso"". http://migre.me/exOxI",2013-05-14 16:18:54+00:00,23,0,,
jairbolsonaro,Brasileiros selecionados pelo MST vão estudar medicina em Cuba p/ aprender técnicas guerrilha.. http://vai.la/31aA,2013-05-13 18:15:59+00:00,14,1,,
jairbolsonaro,Câmara de Vereadores do Rio aprova condecoração ao ditador Venezuelano Nicolás Maduro. Entenda: http://bit.ly/11Vxejb,2013-05-09 18:12:15+00:00,7,0,,
jairbolsonaro,COMUNIZAÇÃO DO BRASIL: A propaganda comunista diz q a medicina cubana é d melhor qualidade. PATIFES!,2013-05-08 11:09:48+00:00,83,10,,
jairbolsonaro,Flávio Bolsonaro esculhamba Marcelo Freixo e defende policiais q mataram o traficante Matemático.,2013-05-07 21:50:05+00:00,32,5,,
jairbolsonaro,"Diferentemente do PSOL, PT, PcdoB e UNE, a Família Bolsonaro se solidariza c/ o povo sul-coreano.",2013-05-04 19:27:07+00:00,30,9,,
jairbolsonaro,"Desta vez, Jair Bolsonaro tortura Jean Wyllys na Comissão de Direitos Humanos da Câmara.",2013-05-03 18:31:21+00:00,20,0,,
jairbolsonaro,Aprovada lei de Bolsonaro que multiplica chances de transplante de medula óssea no Brasil. http://bit.ly/1106l2s,2013-05-03 00:08:40+00:00,10,0,,
jairbolsonaro,Bolsonaro falará agora na CBN-RJ sobre a pesca amadora e uso d praias em Angra dos Reis. http://vai.la/31mR,2013-05-16 13:59:02+00:00,1,0,,
jairbolsonaro,"Decreto mal feito impossibilita pesca artesanal, navegação e banho d mar em quase toda Angra dos Reis. Entenda. http://bit.ly/17yNb4U",2013-05-16 11:32:06+00:00,1,0,,
jairbolsonaro,"Uma boa música p/ descontrair, via @brega_falcao Um abraço a todos.",2013-05-03 00:53:35+00:00,6,2,@brega_falcao,
jairbolsonaro,Atendendo a pedidos RT @VerBolsonaro: FACEBOOK: Carlos Bolsonaro assume sua opção sexual. http://on.fb.me/101ffLf,2013-05-02 19:20:35+00:00,0,0,@VerBolsonaro,
