User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"Batemos 500.000 seguidores no twitter e crescendo! Grato a todos prla consideração! Um forte abraço, JB!",2017-07-29 22:20:10+00:00,972,6472,,
jairbolsonaro,ELEIÇÕES 2018:,2017-07-29 10:53:52+00:00,582,3553,,
jairbolsonaro,"Dia 28/07: aniversário de um símbolo, q ajudou a impedir que nosso país se transformasse numa nação socialista a exemplo de Cuba! #ustravive",2017-07-28 21:04:30+00:00,763,3291,,#ustravive
jairbolsonaro,O brasileiro nunca terá segurança a partir do momento que a lei sequer consegue proteger os policiais da violência. http://tinyurl.com/y9otn6lf,2017-07-27 15:19:32+00:00,761,2532,,
jairbolsonaro,"Fake News está ""perdida"": para eles, terroristas islâmicos são conservadores e Maduro é presidente! Tudo para te desinformar!",2017-07-27 10:58:29+00:00,1083,3714,,
jairbolsonaro,"O TSE quer fraudar a Lei do Voto Impresso em 2018. Querem no segundo turno, q vc vote no candidato do PT ou do PSDB.",2017-07-25 18:41:37+00:00,956,2360,,
jairbolsonaro,"Curto desabafo entre amigos! Chega de mimimi... Não gostou?.... tá, ok?!",2017-07-24 19:38:00+00:00,922,3532,,
jairbolsonaro,"Trump como presidente, feitos na economia, política externa, segurança nacional e imigração. Excelente e didática.",2017-07-24 16:11:15+00:00,436,1855,,
jairbolsonaro,Agradeço o convite e grande presente q recebi dos Gracie neste dia. Parabéns pelas vitórias e valores conquistados dentro e fora do tatame!,2017-07-24 00:02:55+00:00,465,2302,,
jairbolsonaro,90 Policiais Militares foram executados no Rio de Janeiro em 2017. Somente a fé os mantêm defendendo a sociedade.,2017-07-23 10:03:33+00:00,1272,4083,,
jairbolsonaro,"Lula: ""Bolsonaro não disputa eleição. O povo tem vergonha de dizer que vai votar nele.""",2017-07-20 23:10:29+00:00,1046,3865,,
jairbolsonaro,"GOVERNO VAI ELEVAR IMPOSTO DA GASOLINA: - Meus ""parabéns"" a TODOS entendidos em economia do Brasil.",2017-07-20 11:07:55+00:00,881,2689,,
jairbolsonaro,Aloísio Nunes defender um mundo sem armas nucleares é uma piada. O PSDB se intitular de direita é uma comédia.,2017-07-18 22:48:43+00:00,889,3562,,
jairbolsonaro,Fatos ocorridos diariamente na Linha Vermelha no Rio de Janeiro é produto de:,2017-07-17 10:59:35+00:00,823,2480,,
jairbolsonaro,"Alguns q receberam milhões em emendas, mas acusam os outros de serem comprados. A mídia brasileira e seus queridinhos, sempre parciais.",2017-07-16 12:18:42+00:00,2809,5856,,
jairbolsonaro,Nosso vídeo sobre a condenação do Lula tem chegado longe em todas as redes sociais! Grato pela consideração!,2017-07-13 21:26:43+00:00,614,2585,,
jairbolsonaro,PRISÃO DO LULA E MINHA CONTINÊNCIA AO JUIZ SÉRGIO MORO.,2017-07-12 19:31:00+00:00,4277,12177,,
jairbolsonaro,ELEIÇÕES PRESIDENCIAIS 2018: Pesquisa realizada APENAS no Estado do Rio de Janeiro.,2017-07-12 13:28:40+00:00,1416,5217,,
jairbolsonaro,Falamos isto faz anos e anos! Somos todos iguais e fazer sexo c/ outro orgão ñ te faz ser menos preparado! http://tinyurl.com/y8z5b7zs,2017-07-10 23:17:44+00:00,1417,3603,,
jairbolsonaro,BRASIL: Se o policial atira vai para cadeia... Se não atira vai para o cemitério.,2017-07-10 20:03:05+00:00,1501,3706,,
