User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,Excelente artigo de Rodrigo Constantino no jornal O Globo de hoje. BRASILEIRO É OTÁRIO? http://ow.ly/29nsd1,2013-12-24 13:52:31+00:00,19,11,,
jairbolsonaro,PEC q permite profissionais d saúde das FFAA à cumular cargos será votada no Congresso.,2013-12-16 11:39:37+00:00,2,0,,
jairbolsonaro,"VALE CONFERIR: Bolsonaro questiona preços abusivos da cantina da Câmara dos deputados, sob nova direção. http://tinyurl.com/lpnjeb3",2013-12-13 14:13:38+00:00,7,2,,
jairbolsonaro,"Ação de @FlavioBolsonaro, derruba lei de cotas no serviço público municipal do Rio. Entenda: http://goo.gl/HyvRlG",2013-12-12 13:00:05+00:00,14,2,@FlavioBolsonaro,
jairbolsonaro,@VerBolsonaro derrota projeto do PSOL sobre drogas no Rio.,2013-12-12 00:15:11+00:00,11,4,@VerBolsonaro,
jairbolsonaro,@VerBolsonaro impede criação da Comissão da Verdade Municipal e outros projetos q modificariam a história do Brasil. http://goo.gl/xJTjG9,2013-12-09 17:14:43+00:00,11,4,@VerBolsonaro,
jairbolsonaro,DISCURSO: BOLSONARO E O PAPEL HIGIÊNICO DE LUIZA ERUNDINA.,2013-12-06 12:21:11+00:00,9,6,,
jairbolsonaro,"Dilma veta projeto de Bolsonaro e encaminha ao Congresso, matéria idêntica.",2013-12-05 21:28:01+00:00,24,7,,
jairbolsonaro,"Em fev/2000, durante entrevista a @folha_com, Bolsonaro já falava sobre a índole de Genoíno. http://goo.gl/3OPLoh",2013-12-05 16:03:01+00:00,9,5,,
jairbolsonaro,"Bolsonaro é entrevistado por @DaniloGentili no ""Agora é Tarde"".",2013-12-04 17:12:57+00:00,7,6,@DaniloGentili,
jairbolsonaro,"Entrevista c/ @lobaoeletrico no Roda Viva. Quando tiver tempo, vale análise.",2013-12-03 15:01:58+00:00,5,2,@lobaoeletrico,
jairbolsonaro,Segue informativo d fim de ano da Família Bolsonaro c/ algumas d nossas benfeitorias e ideias defendidas. http://goo.gl/Zpy8VZ,2013-12-02 13:40:06+00:00,5,4,,
