User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,Informo aos seguidores q o twitter gentilmente disponibilizou a mudança de meu nome nesta rede social; de @DepBolsonaro para @jairbolsonaro,2016-06-30 19:31:36+00:00,508,2365,@jairbolsonaro,
jairbolsonaro,Agradeço o @ptbrasil por ultimamente estar insistentemente me citando e criticando em seus tweets! É sinal q estamos no caminho certo! ,2016-06-29 10:33:10+00:00,1518,4665,@ptbrasil,
jairbolsonaro,G1: Conselho de Ética instaura processo contra Bolsonaro / Janot sugere perdão da pena de Dirceu no mensalão do PT:,2016-06-28 19:47:06+00:00,1435,2372,,
jairbolsonaro,"Nada tenho a ver com a opção sexual dessa figura, mas ela está EXALTANDO UM ESTUPRADOR E HOMICIDA (Champinha).",2016-06-27 00:45:24+00:00,878,2215,,
jairbolsonaro,+1 POLICIAL SEPULTADO AGORA NO RJ. ENQUANTO OS DIREITOS HUMANOS ESTIVEREM NAS MÃOS DE CANALHAS ISSO SERÁ UMA ROTINA.,2016-06-24 20:16:17+00:00,489,1373,,
jairbolsonaro,O sagrado pastel da feira:,2016-06-24 14:44:32+00:00,308,1754,,
jairbolsonaro,Obrigado aos amigos por toda a demonstração de carinho com a Verdade! Um abraço a todos! Acreditamos na Justiça!,2016-06-22 00:01:15+00:00,1541,5753,,
jairbolsonaro,COLETIVA DE IMPRENSA: STF torna Bolsonaro (PSC-RJ) réu no Caso Maria do Rosário (PT-RS):,2016-06-21 23:01:56+00:00,330,977,,
jairbolsonaro,"Graças a Deus tudo foi filmado, ou certamente já ñ teria meu mandato há tempos! A Justiça no fim será feita.",2016-06-21 21:35:53+00:00,1189,2986,,
jairbolsonaro,BOLSONARO X MARIA DO ROSÁRIO: Simples assim! Qual a dificuldade de se entender isso? Via @CarlosBolsonaro,2016-06-21 21:33:36+00:00,1970,3564,@CarlosBolsonaro,
jairbolsonaro,STF torna Bolsonaro réu no caso Maria do Rosário. Diante d tantos escândalos a ética e a moral serão condenandas?,2016-06-21 19:07:14+00:00,1012,2226,,
jairbolsonaro,#Makebrmemesgreatagain,2016-06-19 02:03:18+00:00,3985,8036,,#Makebrmemesgreatagain
jairbolsonaro,"TUDO PELOS POBRES E MULHERES: Delação revela q COMUNISTAS JANDIRA e GRAZZIOTIN , cobravam propina por construções do MINHA CASA MINHA VIDA.",2016-06-18 14:18:35+00:00,1190,2267,,
jairbolsonaro,A atuação de grande parte da imprensa c/ Bolsonaro esta semana! :,2016-06-16 20:12:05+00:00,510,1270,,
jairbolsonaro,"Ricardo Noblat e PCdoB, unidos contra Jair Bolsonaro. Peço ampla divulgação. Vamos à Justiça e Polícia: http://tinyurl.com/jkuonql",2016-06-15 13:12:16+00:00,384,710,,
