User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"Reconhecendo os vínculos históricos de Jerusalém com a identidade judaica e também que a cidade é o coração político do Estado de Israel, anunciei hoje que o Brasil abrirá lá um escritório brasileiro para promoção do comércio, investimentos e intercâmbio em inovação e tecnologia.",2019-03-31 18:24:50+00:00,4603,31598,,
jairbolsonaro,Chegamos há pouco em Israel. Fomos recepcionados pelo Primeiro-Ministro @netanyahu e pudemos proferir palavras à esta nação amiga e o intuito de nossa viagem. Shalom! ,2019-03-31 12:19:57+00:00,6850,44129,@netanyahu,
jairbolsonaro,"Após revelação do @MInfraestrutura de pedidos prontos de mais de 8.000 novos radares eletrônicos na rodovias federais do país, determinei de imediato o cancelamento de suas instalações. Sabemos que a grande maioria destes têm o único intuito de retomo financeiro ao estado.",2019-03-31 10:19:02+00:00,7019,51651,@MInfraestrutura,
jairbolsonaro,"Ministério da Economia estuda reduzir impostos de empresas, gerando competitividade interna, empregos, barateamento do produto e competitividade também no exterior, a exemplo de @realDonaldTrump , nos EUA.",2019-03-30 12:00:19+00:00,5349,40968,@realDonaldTrump,
jairbolsonaro,"Amanhã embarco para Israel para mais uma bateria de compromissos que serão de grande importância para o Brasil. Buscaremos acordos concretos nas áreas de ciência, tecnologia, defesa, entre outras. Ótimas expectativas! Israel é uma nação amiga e juntos temos muito a somar! ",2019-03-30 00:01:21+00:00,5966,49664,,
jairbolsonaro,"Tivemos o melhor saldo de empregos dos últimos 5 anos para Fevereiro. Já o levantamento trimestral divulgado pelo IBGE parte de Dezembro de 2018, período no qual é comum o saldo negativo, fato importante, mas propositalmente omitido nas chamadas da Folha, Estadão e Globo;",2019-03-29 21:01:58+00:00,6864,47183,,
jairbolsonaro,"- Hasteamento da Bandeira do Brasil. - Palácio da Alvorada, 29/março. - Jair Bolsonaro.",2019-03-29 16:26:48+00:00,6819,39926,,
jairbolsonaro,"R$290.000,00 num jantar organizado pela Embratur? Aqui não! Temos buscado dar exemplo com o dinheiro do contribuinte, desde economia de R$35 milhões na compra de passagens aéreas anuais, redução de número de ministérios, cortes de milhares de comissionados etc. e muito mais virá!",2019-03-29 13:59:36+00:00,7883,45235,,
jairbolsonaro,"Grande vitória no leilão do trecho centro-sul da Ferrovia Norte-Sul. Investimento previsto de R$2,8 BILHÕES. Levaremos desenvolvimento a vários estados do país. Parabéns ao ministro @tarcisiogdf e a todos os envolvidos! É a jornada ferroviária sendo retomada no Brasil!",2019-03-28 21:57:36+00:00,5748,42574,@tarcisiogdf,
jairbolsonaro,"O Google confirmou pagamento de R$88,2 mil pela campanha do PT para que o endereço de site que atacava Bolsonaro aparecesse no primeiro resultado da busca pelo nome ""Jair Bolsonaro"". A máxima da esquerda se repete: Acusam do que fazem, xingam do que são.",2019-03-28 19:09:25+00:00,10902,44352,,
jairbolsonaro,"Com a MP 877/2019, editada pelo Presidente Bolsonaro, o governo economizará cerca de R$15 milhões ao ano. Os órgãos do Executivo Federal voltam a realizar compras de passagens aéreas diretamente das companhias que operam voos domésticos sem intermediação de agência de viagem.",2019-03-28 10:41:11+00:00,5475,38878,,
jairbolsonaro,"Sofro fake news diárias como esse caso da ""demissão"" do Ministro Velez. A mídia cria narrativas de que NÃO GOVERNO, SOU ATRAPALHADO, etc. Você sabe quem quer nos desgastar para se criar uma ação definitiva contra meu mandato no futuro. Nosso compromisso é com você, com o Brasil.",2019-03-28 01:26:37+00:00,12331,59842,,
jairbolsonaro,"Negar que hoje temos um problema que pode gerar uma catástrofe econômica que afetará a todos, principalmente os mais pobres, seria total irresponsabilidade com a população brasileira. Não queremos mentiras agradáveis! Nosso compromisso é com a verdade!",2019-03-27 22:11:41+00:00,4913,35151,,
jairbolsonaro,"Desenvolvemos e continuamos a desenvolver mecanismos para cobrar os grandes devedores da previdência, porém, só isso não resolve o problema do déficit. A Nova Previdência resolve, e garante não só o pagamento regular dos atuais aposentados como o sucesso das futuras gerações.",2019-03-27 21:26:26+00:00,6102,46131,,
jairbolsonaro,"""Participamos da Revolução de 1964, identificados com os anseios nacionais de preservação das instituições democráticas, ameaçadas pela radicalização ideológica, greves, desordem social e corrupção generalizada."" Roberto Marinho, Presidente da Globo, ao final do Regime Militar.",2019-03-27 20:40:27+00:00,6874,39207,,
jairbolsonaro,"A Ministra da Mulher, da Família e dos Direitos Humanos, @DamaresAlves cancelou envio de cerca de R$42 mi para compra de bitcoins para uso da FUNAI (índios) e a UFF. Agora, outra “estranheza” na #ComissãoDaAnistia: compra de HD por R$7milhões. #CaixaPretadaAnistia",2019-03-26 17:06:19+00:00,7327,42168,@DamaresAlves,#Comiss #CaixaPretadaAnistia
jairbolsonaro,"Brasil criou cerca de 211.000 novas vagas de trabalho com carteira assinada nos dois primeiros meses do ano. A visão liberal de nosso governo passa confiança à economia real, e os empresários começaram a contratar mais.",2019-03-26 09:36:37+00:00,6206,44682,,
jairbolsonaro,"Somando os primeiros dois meses, são mais de 211 mil novos empregos, melhor saldo dos últimos 5 anos. ",2019-03-25 19:44:48+00:00,4738,36380,,
jairbolsonaro,"Segundo dados divulgados pelo Ministério da Economia, neste mês de Fevereiro nosso Brasil criou mais de 173 mil novas vagas de emprego com carteira assinada. Queremos muito mais e não descansaremos! Vamos em frente!",2019-03-25 19:38:35+00:00,6906,50668,,
jairbolsonaro,"- @alexandregarcia destaca que grande parte da mídia, com mais agressividade, busca tornar o Governo Jair Bolsonaro, eleito pelo voto popular, em algo ILEGÍTIMO.",2019-03-25 16:24:42+00:00,8320,40967,@alexandregarcia,
jairbolsonaro,"Ao renovar as concessões de trechos rodoviários, revisaremos todos os contratos de radares verificando a real necessidade de sua existência para que não sobrem dúvidas do enriquecimento de poucos em detrimento da paz do motorista.",2019-03-31 10:22:14+00:00,4245,35726,,
jairbolsonaro,"- Ministro da Infraestrutura @tarcisiogdf (capitão do Exército) e os ""especialistas"" em outorgas.",2019-03-30 20:25:30+00:00,5180,26027,@tarcisiogdf,
jairbolsonaro,"Presidente Bolsonaro fala sobre grafeno, construção de Colégio Militar em SP e viagem para Israel.",2019-03-30 15:51:13+00:00,2544,18251,,
jairbolsonaro,"Ainda não estamos satisfeitos. Queremos mais empregos para os brasileiros! A corrupção de governos anteriores jogaram o nosso país na lama e muitas pessoas ainda sentem as consequências desse mal, mas estamos determinados a mudar de vez os rumos do nosso Brasil!",2019-03-29 21:13:33+00:00,4472,34455,,
jairbolsonaro,"Desde Janeiro estamos crescendo. Para comparar, em relação a Fevereiro do ano passado o saldo de novos empregos foi quase 3 vezes maior. Desconfiem de quem só quer causar o caos e a desordem. O Brasil está acima de interesses pessoais. Bom fim de semana a todos! Vamos em frente!",2019-03-29 21:02:15+00:00,4802,37060,,
jairbolsonaro,"Ministro @Astro_Pontes vai ao Senado esclarece projeto que permite uso comercial do Centro Espacial de Alcântara, explica perda de cerca de mais de R$15 bilhões por sua falta de exploração e cria clima amistomo entre parlamentares para sua possível aprovação. @JornalDaCidadeO",2019-03-29 09:25:44+00:00,3058,20971,@Astro_Pontes @JornalDaCidadeO,
jairbolsonaro,28/03/2019: Live da semana postada em nosso canal do youtube com assuntos e feitos neste período.,2019-03-28 23:45:15+00:00,2515,15871,,
jairbolsonaro,Parabéns aos 75 anos da @policiafederal !!!,2019-03-28 16:35:52+00:00,4116,30917,@policiafederal,
jairbolsonaro,"O Ministro Sérgio Moro, participou de audiência com parlamentares, explicando o Pacote anti-crimes e adiantou projetos que pretende apresentar ainda 2019, como o Centro Integrado de Combate ao Crime e o Programa de combate à violência nos municípios.",2019-03-28 15:06:41+00:00,3701,23813,,
