User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"Pesquisa - Presidente - Datafolha: ""O único a avançar no limite da margem de erro foi Jair Bolsonaro"".",2016-02-29 17:32:15+00:00,219,575,,
jairbolsonaro,"Obrigado sempre pela consideração, @OdeCarvalho e amigos do twitter! Um grande abraço a todos!",2016-02-26 00:45:09+00:00,101,507,@OdeCarvalho,
jairbolsonaro,"Já dizia Bento XVI: ""Um governo sem princípios morais não passa de uma quadrilha de malfeitores!"" (Via @OdeCarvalho )",2016-02-25 23:36:27+00:00,441,794,@OdeCarvalho,
jairbolsonaro,A @RevistaEpoca mente DESCARADAMENTE a meu respeito. BOÇAL! INACREDITÁVEL!,2016-02-20 12:32:40+00:00,433,870,@RevistaEpoca,
jairbolsonaro,RJ falido e bancando festança gay. https://youtu.be/aDe53AqbFl0 (discurso de @FlavioBolsonaro ),2016-02-18 20:14:54+00:00,138,257,@FlavioBolsonaro,
jairbolsonaro,"PIB do Brasil terá o 2•pior desempenho do mundo em 2016, atrás apenas da Venezuela.Roubo, ideologia e incompetência.",2016-02-18 15:18:22+00:00,317,424,,
jairbolsonaro,"O então presidente FHC, incomodado c/minha postura, buscou c/ seus aliados a cassação do meu mandato. Coincidência?",2016-02-18 15:01:16+00:00,337,721,,
jairbolsonaro,OBRIGADO A TODOS OS ENVOLVIDOS: Bolsonaro fica à frente de Aécio e Dilma em engajamento nas redes sociais:,2016-02-16 22:07:06+00:00,413,1129,,
jairbolsonaro,Hj (15/02-22:40)na @RedeTV c/ @LucianaGimenez . O roteiro formulado é de responsabilidade da produção do programa!,2016-02-15 13:25:14+00:00,304,751,@RedeTV @LucianaGimenez,
jairbolsonaro,"""Obrigado PT, PCdoB, PSOL, ONGs, DH, VIVA RIO, Globo, OAB... aqui no RJ estamos tds SEGUROS depois do DESARMAMENTO"". http://migre.me/sZ0wl",2016-02-14 11:18:28+00:00,355,675,,
jairbolsonaro,Veja como Lula se dirigiu p/ uma MULHER q falou a verdade. Ninguém do PT/PSOL ou PCdoB veio em defesa dela! Será pq? http://twixar.me/xrY,2016-02-12 14:18:42+00:00,400,527,,
jairbolsonaro,Muito grato pela análise! Vamos evoluindo! ,2016-02-12 14:04:22+00:00,126,370,,
jairbolsonaro,"""O vídeo (extrato), trata do IDIOTA ÚTIL (papel-higiênico), após usado ... descartado."" ENTENDA: http://twixar.me/fCY",2016-02-10 17:53:06+00:00,69,184,,
jairbolsonaro,Foto de 2 crianças FARDADAS causou revolta na CANALHADA dos DIREITOS HUMANOS: entenda!!!,2016-02-08 22:43:12+00:00,813,1255,,
jairbolsonaro,Agradeço ao grupo @direita_pe e amigos pelo carinho e confiança. #bonecodeolinda .,2016-02-08 22:35:19+00:00,196,612,@direita_pe,#bonecodeolinda
jairbolsonaro,"A PREOCUPAÇÃO DO PT É FINANCIAR A DITADURA CUBANA, E NÃO MELHORAR A SAÚDE DOS BRASILEIROS. ASSISTA: http://twixar.me/fcY",2016-02-08 11:13:20+00:00,364,561,,
jairbolsonaro,Realmente p/ o jornal O Globo vou continuar sendo ZERO nos trabalhos de COMISSÃO. ISSO O JORNAL J-A-M-A-I-S MOSTRARÁ http://twixar.me/BYY,2016-02-05 17:05:41+00:00,155,352,,
jairbolsonaro,BOLSONARO MAIS FALTOSO? CONTINUA O JOGO DA MENTIRA! CANALHAS!!! http://migre.me/sTcUs,2016-02-04 13:39:07+00:00,152,319,,
jairbolsonaro,TIRE SUA CONCLUSÃO: Lula acusa-me d mentir sobre o postado em 31/01. Band sobre o assunto. http://migre.me/sSKc0,2016-02-03 17:29:49+00:00,302,548,,
jairbolsonaro,"A PROPRIEDADE PRIVADA É SAGRADA. Se vc ñ pode defendê-la, com LEIS e ARMAS, é porque ela NÃO É PRIVADA, É DO ESTADO.",2016-02-02 13:58:54+00:00,568,869,,
jairbolsonaro,Brasil sem FERROVIAS. Isso vai mudar. http://twixar.me/LYP,2016-02-29 13:12:45+00:00,115,283,,
jairbolsonaro,Como o turismo foi praticamente inviabilizado no Brasil. http://twixar.me/FYP,2016-02-29 13:11:06+00:00,53,135,,
jairbolsonaro,"Política externa / Centro de Lançamento de Alcântara / Estados Unidos, Europa e Israel. http://twixar.me/DYP",2016-02-29 13:09:15+00:00,66,145,,
jairbolsonaro,Entrevista com @moura_101 - INTRODUÇÃO: https://goo.gl/NxiZ6R / PARTE 1: https://goo.gl/wuZKt0 / PARTE 2: https://goo.gl/l0ou7Q,2016-02-29 12:43:46+00:00,79,198,@moura_101,
jairbolsonaro,"VIVENDO, PARTILHANDO E APRENDENDO! ! http://twixar.me/vtP",2016-02-26 17:53:36+00:00,50,183,,
jairbolsonaro,Dia 26/02 estarei em Santos-SP com @BolsonaroSP ! Até lá! Um grande abraço!,2016-02-25 15:15:16+00:00,79,268,@BolsonaroSP,
jairbolsonaro,BOLSONARO - LUTA CONTRA O CÂNCER. http://twixar.me/lXP,2016-02-25 13:09:46+00:00,104,216,,
jairbolsonaro,Grato pelo acompanhamento e palavras: CARTA DE ADMIRADOR RESUME A TRAJETÓRIA DE BOLSONARO. http://migre.me/t4wK4 (Via @CarlosBolsonaro ),2016-02-23 19:12:50+00:00,70,309,@CarlosBolsonaro,
jairbolsonaro,AGRONEGÓCIO: LOCOMOTIVA DA NOSSA ECONOMIA. http://twixar.me/qbP,2016-02-21 16:23:10+00:00,71,213,,
jairbolsonaro,Fico no PP ou vou para o PSC? Qual a sua opinião? http://twixar.me/TvP,2016-02-19 15:41:33+00:00,65,262,,
jairbolsonaro,RESUMO: Programa @oficialsuperpop / @LucianaGimenez . Obrigado pela oportunidade @RedeTV . http://twixar.me/0DP,2016-02-17 01:48:22+00:00,73,262,@oficialsuperpop @LucianaGimenez @RedeTV,
jairbolsonaro,Assunção do subcomandante Geral e do Chefe do Estado Maior do Distrito Federal! Com @carlosbolsonaro @bolsonarosp .,2016-02-03 16:28:21+00:00,87,323,@CarlosBolsonaro @BolsonaroSP,
jairbolsonaro,DETECTED: disso que estamos falando no post anterior!,2016-02-02 14:17:55+00:00,18,93,,
