User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,A MÍDIA & A ESQUERDA:,2016-10-31 14:57:02+00:00,230,702,,
jairbolsonaro,"Não anule seu voto. Escolha o melhor ou o ""menos ruim"". O PSOL é o que há de pior na política.",2016-10-30 14:37:16+00:00,242,728,,
jairbolsonaro,"Nas redes sociais, a ""Globo golpista"" em peso apoiando Freixo! ! A desinformação é a maior arma da esquerda! Tem gente q gosta d apanhar?",2016-10-30 14:04:04+00:00,448,1207,,
jairbolsonaro,"JOGO D PALAVRAS: canalhas tentam a todo custo desinformar, utilizando-se d aparente boa fé e politicamente correto p/enterrar seus inimigos!",2016-10-30 13:40:21+00:00,153,650,,
jairbolsonaro,"Bom final de semana, pessoal!",2016-10-28 20:15:33+00:00,1237,2956,,
jairbolsonaro,BOLSONARO XENÓFOBO OU SEM DEMAGOGIA? Inglesa adota refugiado s/ pesquisa de vida pregressa e descobre q era um jihadista treinado...,2016-10-27 20:45:59+00:00,241,718,,
jairbolsonaro,"Já somos mais de 300.000 no Twitter. Obrigado pela confiança e consideração!!! Abraços, JB!",2016-10-27 18:40:25+00:00,294,1887,,
jairbolsonaro,"""Devemos medir o sucesso de programas sociais pelo n• d pessoas q deixam d recebe-lo e ñ pelo n• d pessoas q são adicionadas!"" Ronald Reagan",2016-10-27 16:55:27+00:00,501,1278,,
jairbolsonaro,"ISSO É PIÇÓU: Pior que a corrupção, será o dia em que eles tomarem nossa liberdade.",2016-10-27 09:43:50+00:00,509,1079,,
jairbolsonaro,Essa molecada é o combustível que nos faz acreditar que é possível um Brasil melhor.,2016-10-26 19:00:44+00:00,220,1032,,
jairbolsonaro,"Tendo a satisfação de receber em meu gabinete, ESTUDANTES DE VERDADE, estudantes da Faculdade Paranaense Francisco Beltrão.",2016-10-25 17:10:44+00:00,391,1503,,
jairbolsonaro,À NAÇÃO RUBRO-NEGRA. JUNTOS PELO BRASIL! #ForaPiçóu,2016-10-25 11:36:45+00:00,305,694,,#ForaPi
jairbolsonaro,"""Não podemos fazer do Brasil a casa da mãe Joana!"", diz Bolsonaro sobre imigração descontrolada:",2016-10-22 23:12:59+00:00,397,1305,,
jairbolsonaro,Aeroporto de Congonhas hoje pela manhã. Obrigado São Paulo. C/ @BolsonaroSP e @CarlosBolsonaro,2016-10-22 21:47:44+00:00,491,1410,@BolsonaroSP @CarlosBolsonaro,
jairbolsonaro,"Formatura - novos Soldados da PMERJ. Grato pelo carinho e consideração. Brasil acima de tudo, Deus acima de todos!",2016-10-21 17:36:52+00:00,395,1673,,
jairbolsonaro,Querem mais do que nunca jogar tudo na minha conta agora! ! Pq será? As máscaras estão caindo e eu estou muito preocupado! ,2016-10-21 14:30:06+00:00,299,1222,,
jairbolsonaro,Mais uma piadinha sem graça do site sensacionalista x realidade: ,2016-10-20 21:31:00+00:00,178,960,,
jairbolsonaro,Como ser um idiota útil:,2016-10-18 20:18:21+00:00,428,846,,
jairbolsonaro,"NO RIO E NO BRASIL: No Dia do Médico no Brasil, o q ele leva d presente é um tapa na cara do governo e seu dinheiro patrocinando ditaduras:",2016-10-18 17:15:17+00:00,175,503,,
jairbolsonaro,"PARA A ESQUERDA, NÃO IMPORTAM OS FATOS, SOMENTE SUA VONTADE. Entenda em apenas uma imagem:",2016-10-18 16:55:31+00:00,440,803,,
jairbolsonaro,Simplesmente parabéns!!!,2016-10-30 18:05:42+00:00,110,450,,
jairbolsonaro,"Já sabe o q fazer c/ seu voto! Estamos sempre dispostos a aprender e evoluir. Contudo, ignorância se combate c/ verdade. Chega d vitimismo!",2016-10-30 13:49:03+00:00,70,328,,
jairbolsonaro,ALIADO? Aquele q deu início ao desmascaramento do maior esquema de corrupção do Brasil! Mensalão do PT! #choramais #averdadetortura,2016-10-30 13:37:11+00:00,66,313,,#choramais #averdadetortura
jairbolsonaro,"Rio de Janeiro hoje é 10. #ForaPiçóu , a linha auxiliar do PT.",2016-10-30 12:30:42+00:00,143,353,,#ForaPi
jairbolsonaro,"A MÍDIA & A ESQUERDA: ""A IMPRENSA TENTA A TODO CUSTO COMPRAR A CORDA QUE IRÁ ENFORCA-LA.""",2016-10-29 23:07:18+00:00,150,517,,
jairbolsonaro,"Insanidade, mas é a realidade. Nós vivemos numa democracia? Caso positivo até quando? http://tinyurl.com/jlymxee",2016-10-28 21:28:12+00:00,88,336,,
jairbolsonaro,"PSOL que é o PT com Filtro do Instagram"".",2016-10-27 16:18:55+00:00,233,526,,
jairbolsonaro,"OCUPAÇÕES NAS ESCOLAS, A ESQUERDA APOSTA NO CAOS PELO PODER.",2016-10-27 15:33:24+00:00,132,327,,
jairbolsonaro,"VAQUEJADA: Aos que me criticam, gostaria que apontassem nomes para 2018, quem sabe eu passe a apoiar um desses santo nome. Estamos Juntos!",2016-10-26 08:51:05+00:00,185,1005,,
jairbolsonaro,"Entrevista ao @CanalDoOtario : governabilidade, saídas p/ o Brasil crescer, experiência política e mto mais. http://tinyurl.com/jv6338l",2016-10-25 15:39:25+00:00,75,270,@CanalDoOtario,
jairbolsonaro,"ARTIGO – Por que eu, brasileiro, sou um conservador. http://tinyurl.com/jb76uoq (via @BlogDoPim )",2016-10-24 11:14:23+00:00,107,311,,
jairbolsonaro,"Olhe o q países ñ têm e o q eles são e olhe o q o Brasil tem e o q ñ somos. A resposta está nessa mulher, assista.",2016-10-23 14:46:39+00:00,94,362,,
jairbolsonaro,Agradeço o convite e segue nossa participação do Fórum Liberdade e Democracia em SP.,2016-10-22 16:36:30+00:00,39,310,,
jairbolsonaro,Pesquisa espontânea - CNT / MDA - 19 de outubro:,2016-10-21 18:49:00+00:00,99,425,,
jairbolsonaro,Amanhã estaremos em São Paulo - SP:,2016-10-20 14:28:25+00:00,51,274,,
jairbolsonaro,"Grato novamente pela confiança! Um grande abraço, JB!",2016-10-20 14:13:34+00:00,59,329,,
jairbolsonaro,Grato pela consideração @joicehasselmann :,2016-10-20 14:07:42+00:00,70,395,@joicehasselmann,
jairbolsonaro,CHACINA CONTRA FAMÍLIA DE PM NO RJ. ESSE JOGO TEM QUE VIRAR! Via @BolsonaroSP,2016-10-19 16:48:52+00:00,184,447,@BolsonaroSP,
jairbolsonaro,Veja o testemunho de @blogdojefferson sobre o comportamento dos partidários do PSOL no sistema prisional.,2016-10-19 15:52:51+00:00,106,301,@blogdojefferson,
jairbolsonaro,O ETERNO AMOR ENTRE FHC & LULA: por que será?,2016-10-18 09:23:55+00:00,163,469,,
jairbolsonaro,"Assim como Dilma, hj Franklin Martins é acusado d fazer parte d esquema d corrupção! Por isso a divulgação do vídeo! Entendeu? E ñ, ñ basta! https://twitter.com/titaloos/status/788157888296587264",2016-10-17 23:24:04+00:00,94,410,,
jairbolsonaro,"Obrigado pelo carinho, Eliakin Lucas. Tremenda trabalheira! Um grande abraço:",2016-10-17 16:00:28+00:00,91,791,,
jairbolsonaro,"FÁTIMA BERNARDES, UM DEPOIMENTO COM A VERDADE E A RAZÃO:",2016-10-16 18:56:55+00:00,523,1482,,
jairbolsonaro,Revista Carta Capital: A parcialidade político-partidária em nome de um plano de poder? Tire suas conclusões! #ObrigadoMoro,2016-10-16 14:10:08+00:00,258,754,,#ObrigadoMoro
jairbolsonaro,"Juntamente com @OdeCarvalho , jamais apoiaríamos o politicamente correto.",2016-10-15 18:20:53+00:00,294,968,@OdeCarvalho,
