User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,Em 1min e 24 seg: Bolsonaro é recepcionado por Aspirantes na Academia Militar das Agulhas Negras.,2014-11-30 10:53:34+00:00,74,77,,
jairbolsonaro,"25/11: DIA INTERNACIONAL DE COMBATE À VIOLÊNCIA CONTRA A MULHER. Discursos são ""bonitos"", mas atitudes são a solução. http://goo.gl/fplsX9",2014-11-25 17:36:40+00:00,39,46,,
jairbolsonaro,"Em 35 seg. e diante d dezenas d Oficais da ativa, Bolsonaro definiu a Comissão da Verdade d Dilma. Assista o vídeo.",2014-11-24 15:54:57+00:00,88,68,,
jairbolsonaro,PARA A ESQUERDA SEQUESTRO NÃO É CRIME. DECAPITAR SERIA ALTRUÍSTICO (PREOCUPAÇÃO COM O BEM ESTAR E FELICIDADE ALHEIA)?,2014-11-20 22:40:59+00:00,117,116,,
jairbolsonaro,Bolsonaro questiona Ministro das Relações Exteriores sobre avanço do comunismo no Brasil. brasileiro.,2014-11-19 20:23:40+00:00,168,128,,
jairbolsonaro,"Discurso d Dilma na inauguração do porto de Mariel, a afinidade c/ os irmãos Castro e o desdém c/os brasileiros.",2014-11-15 14:13:50+00:00,182,127,,
jairbolsonaro,"Bolsonaro alerta q nos livramos do nazismo em 45, contudo o comunismo volta a nos assombrar c/ o PT, PCdoB e PSOL.",2014-11-12 23:09:57+00:00,200,163,,
jairbolsonaro,PT & PSDB: O BRASIL MERECE ALGO MELHOR. (Opiniões de @DepBolsonaro e @OdeCarvalho sobre o assunto).,2014-11-10 14:24:12+00:00,220,186,@OdeCarvalho,
jairbolsonaro,Os maiores assassinos de socialistas sempre foram os próprios socialistas.,2014-11-10 11:59:43+00:00,170,154,,
jairbolsonaro,Capelão paga para sair do Exército.,2014-11-07 22:12:04+00:00,62,56,,
jairbolsonaro,@FlavioBolsonaro deflagra o convênio do MST e Venezuela.,2014-11-05 19:23:43+00:00,35,25,@FlavioBolsonaro,
jairbolsonaro,"Hj, meia noite, o Policial Federal @BolsonaroSP ,eleito deputado federal por SP, estará no programa THE NOITE, do SBT, c/ @DaniloGentili.",2014-11-04 20:47:57+00:00,140,155,@BolsonaroSP @DaniloGentili,
jairbolsonaro,"ENSINO NO BRASIL: ""Ñ tomem quartéis, tomem escolas e universidades, ñ ataquem blindados, ataquem ideias."" - Gramsci.",2014-11-03 16:27:37+00:00,178,142,,
