User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"""Cantar ""atirei um pau no gato"" ñ pode, as crianças crescerão violentas. Mas mostrar piu-piu p/ as crianças pode, é obra de arte. Canalhas!",2017-09-30 14:24:37+00:00,10621,26616,,
jairbolsonaro,Há muitos anos atrás falei: estão escancarando as portas para a pedofilia! Só não vê quem não quer ou compactua!,2017-09-29 01:47:24+00:00,5111,16347,,
jairbolsonaro,"Cenas que revoltam... uma criança toca homem nu ""em nome da Cultura."" Coloquei a tarja no vídeo em respeito a vocês. MIL VEZES CANALHAS!",2017-09-29 01:33:24+00:00,5613,15394,,
jairbolsonaro,"A quem reclama de população carcerária, digo e repito: prefiro cadeia entupida de vagabundos do que um cemitério lotado de inocentes!",2017-09-28 15:57:27+00:00,5963,15722,,
jairbolsonaro,"Menos ódio, mais amor! ",2017-09-28 11:17:24+00:00,901,3415,,
jairbolsonaro,"Sempre respeitando a opção de cada um, inclusive os que não crêem! Somos todos iguais e estamos todos no mesmo barco! !",2017-09-27 12:58:23+00:00,1582,6307,,
jairbolsonaro,"Falou EXTREMA-DIREITA, já sabe: é o movimento de esquerda com medo da verdade e de perder o poder!",2017-09-25 16:45:21+00:00,1863,7814,,
jairbolsonaro,"A política nunca dividirá as Forças Armadas, porque, para os militares, o Brasil sempre estará acima de tudo.",2017-09-24 15:10:35+00:00,1615,6658,,
jairbolsonaro,O que você acha? Vamos comentar...,2017-09-23 14:23:48+00:00,2026,8300,,
jairbolsonaro,"Radar Veja: ""Bolsonaro convida Paulo Roberto Costa p/ ser candidato."" Confesso nunca vi um absurdo como esse. QUE IMPRENSA É ESSA?",2017-09-22 21:04:35+00:00,1497,4879,,
jairbolsonaro,"""SOLDADO MEU QUE VAI À GUERRA NÃO SENTA NO BANCO DOS RÉUS!""",2017-09-20 14:39:50+00:00,1937,7923,,
jairbolsonaro,Não se faz democracia comprando votos e aceitando a corrupção por governabilidade. Reagir a isso é obrigação de qualquer civil ou MILITAR.,2017-09-18 13:58:25+00:00,2153,8912,,
jairbolsonaro,O imoral caso Santander e o rótulo de homofóbico a Jair Bolsonaro.,2017-09-12 15:23:22+00:00,1222,4333,,
jairbolsonaro,"Nosso povo não precisa de esmolas. Nosso povo precisa de emprego e dignidade! ""Não te darei o peixe. Vou ensiná-lo a pescar""",2017-09-11 22:01:53+00:00,1009,3712,,
jairbolsonaro,"Segundo um dos fundadores do PT, a culpa da corrupção é do povo. Solução?: Fuzilar os ""fascistas.""",2017-09-09 21:58:56+00:00,1231,3889,,
jairbolsonaro,Mto obrigado por todo tipo de consideração q temos recebido em todas as partes e de todos os jeitos no Brasil! Nós acreditamos no futuro !,2017-09-09 01:40:14+00:00,889,5110,,
jairbolsonaro,- 07/setembro/2017. - Brasil acima de tudo! - Deus acima de todos! - Cap R/1 - Jair Bolsonaro.,2017-09-07 17:56:17+00:00,772,3919,,
jairbolsonaro,"No revolto mar de chorume em que se encontram os Poderes, ainda querem burlar a Lei do voto impresso para 2018.",2017-09-06 23:23:59+00:00,1128,4788,,
jairbolsonaro,"Coitadinho deles, né?! A culpa é da sociedade e eles não tiveram oportunidade! A que ponto chegamos!",2017-09-06 15:12:01+00:00,1707,4878,,
jairbolsonaro,VAMOS JUNTOS! OBRIGADO MARANHÃO! !,2017-09-06 10:50:15+00:00,790,4405,,
jairbolsonaro,E assim a esquerda vai trabalhando tudo!,2017-09-30 18:58:36+00:00,826,2902,,
jairbolsonaro,"Se não pode prender menor porque não acabará com violência, liberem todos os crimes, já que continuam ocorrendo. Cadeia também é pra punir!",2017-09-28 16:06:29+00:00,823,3612,,
jairbolsonaro,"""O TSE, ignorando a lei, não deseja implementar o VOTO IMPRESSO para 2018""...",2017-09-28 02:38:08+00:00,1074,2743,,
jairbolsonaro,Relator do TSE pede arquivamento em denúncia por campanha antecipada contra Jair Bolsonaro.,2017-09-26 22:20:57+00:00,542,2494,,
jairbolsonaro,"É mto amor, socialismo e liberdade por terroristas! Italiano assassinou 4 e os cumpanheiros unidos! Adivinhe quem são os solidários da foto?",2017-09-26 12:50:28+00:00,671,2133,,
jairbolsonaro,"A que ponto chega a desonestidade de um petista ninguém se surpreende, mas ligar Bolsonaro a Temer é muita alfafa no café da manhã!",2017-09-25 16:04:54+00:00,496,2737,,
jairbolsonaro,"Aponte-me uma só grande obra do Sarney para cá... Naquela época tínhamos segurança, saúde, respeito, liberdade...",2017-09-25 10:25:26+00:00,641,2434,,
jairbolsonaro,Alcançamos 600.000 seguidores no Twitter e vamos mais longe. Grato a todos pela consideração!,2017-09-24 15:06:50+00:00,755,5287,,
jairbolsonaro,Já era mais do q esperado. Ai como solução a população paga! É necessário mudança nas parcerias puramente ideológicas p/ o Brasil prosperar!,2017-09-21 12:19:46+00:00,347,1361,,
jairbolsonaro,"QUALQUER UM DEVE REAGIR À CORRUPÇÃO, DIZ BOLSONARO APÓS FALA DE GENERAL.",2017-09-19 11:16:00+00:00,671,3329,,
jairbolsonaro,"Dentre tantas outras surpreendentes homenagens, mais esta! Obrigado Lapão - BA!",2017-09-19 10:33:49+00:00,589,3605,,
jairbolsonaro,"Ives Gandra: ""A lei da anistia foi escrita pelos advogados dos guerrilheiros ...ñ houve ditadura militar no Brasil."" http://tinyurl.com/yafcm4c4",2017-09-17 21:22:50+00:00,512,1573,,
jairbolsonaro,Chegada em Belo Horizonte! Muito obrigado Minas Gerais. Com @FlavioBolsonaro,2017-09-17 02:42:35+00:00,662,3490,@FlavioBolsonaro,
jairbolsonaro,Agradeço a consideração do fantástico e cativante cantor e deputado federal @SergioReis . Um grande abraço! Via @BolsonaroSP,2017-09-14 12:52:28+00:00,1519,5112,@SergioReis @BolsonaroSP,
jairbolsonaro,"É TÃO CLARO: Lula tem certeza q Palocci pode prejudicar mta gente, menos ele. Comprova q havia muita coisa errada nas ações do ex-ministro.",2017-09-13 12:35:34+00:00,779,2672,,
jairbolsonaro,Em respeito à inocência das crianças vamos adiante contra a doutrinação marxista entranhada em todas as camadas dos poderes!,2017-09-11 16:17:12+00:00,578,2610,,
jairbolsonaro,- Obrigado Manacapuru/AM.,2017-09-08 02:40:11+00:00,504,3096,,
