User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"Bolsonaro declara: ""Se partido me der legenda me candidato a presidente!""",2014-02-27 16:48:26+00:00,64,64,,
jairbolsonaro,ATENÇÃO: ( Informação via http://www.bolsonaro.com.br ).,2014-02-26 17:59:35+00:00,17,16,,
jairbolsonaro,Carlos Bolsonaro (@VerBolsonaro) é absolvido em mais um processo movido por movimento gay. http://goo.gl/r26Gty,2014-02-24 15:13:30+00:00,27,24,@VerBolsonaro,
jairbolsonaro,A GUERRA NÃO ACABOU: Bolsonaro disputará no voto c/ o PT a presidência da Comissão de Direitos Humanos.,2014-02-22 09:21:13+00:00,47,42,,
jairbolsonaro,Ex-marido d Dilma diz q assassinatos cometidos por eles no Regime Militar foram românticos e insignificantes.,2014-02-21 12:40:41+00:00,128,43,,
jairbolsonaro,Randolfe-PSOL e Suplicy-PT: 2 dos senadores contra a redução da maioridade penal. @RachelSherazade comenta. http://goo.gl/xeXM7J,2014-02-20 16:45:03+00:00,30,18,@RachelSherazade,
jairbolsonaro,OS DIREITOS HUMANOS DO PT: Senado rejeita redução da maioridade penal para crimes hediondos.,2014-02-20 10:32:24+00:00,38,16,,
jairbolsonaro,"Vereadores do PSOL negam envolvimento c/ radicais e Carlos Bolsonaro desmascara os ""coloridos"". http://goo.gl/PrdR3x",2014-02-19 00:44:29+00:00,47,23,,
jairbolsonaro,Q moral tem o PSOL p/ criticar @RachelSherazade e ao mesmo tempo ir a Papuda visitar terrorista assassino?,2014-02-18 12:47:32+00:00,120,75,@RachelSherazade,
jairbolsonaro,Segue cópia d cheque q comprova q políticos d direita estão comprando pessoas p/ apoiarem seus ideais.,2014-02-14 13:47:08+00:00,45,28,,
jairbolsonaro,"Hj à noite, às 22h (horário d Brasília), bate papo ao vivo entre Olavo de Carvalho e a Família Bolsonaro. http://goo.gl/f79BNn",2014-02-13 17:36:41+00:00,34,16,,
jairbolsonaro,Em 1 minuto: Jair Bolsonaro se revolta com a impunidade e o estímulo a bandidagem no Brasil.,2014-02-12 20:49:01+00:00,39,30,,
jairbolsonaro,@FlavioBolsonaro defende Raquel Shererazade de acusações e ameaça de processo feitas pelo PSOL.,2014-02-12 01:25:00+00:00,30,14,@FlavioBolsonaro,
jairbolsonaro,"HANGOUT AO VIVO: Olavo de Carvalho e a Família Bolsonaro (@DepBolsonaro, @FlavioBolsonaro e @VerBolsonaro). http://goo.gl/iFxx77",2014-02-11 12:41:28+00:00,29,12,@FlavioBolsonaro @VerBolsonaro,
jairbolsonaro,@Rconstantino fala d Bolsonaro: ter opinião AINDA é um direito dos cidadãos de bem. http://ow.ly/3h2zEb,2014-02-08 22:42:35+00:00,16,13,@Rconstantino,
jairbolsonaro,"“Se eu virar presidente da Comissão de Direitos Humanos, vão sentir saudades do Feliciano”. http://goo.gl/6bxt12",2014-02-07 16:45:51+00:00,75,45,,
jairbolsonaro,Ex-governadora do RJ defende menor bandido e Bolsonaro responde...,2014-02-05 20:32:45+00:00,28,17,,
jairbolsonaro,"Cubana ""deserda"" do Programa Mais Médicos do PT e conta o q todos já sabíamos... e mais um pouco.",2014-02-05 15:51:46+00:00,51,16,,
jairbolsonaro,Bolsonaro se lança como candidato a Presidente da Comissão de Direitos Humanos da Câmara. Entenda: http://ow.ly/2b8g7c,2014-02-05 13:25:14+00:00,27,15,,
jairbolsonaro,Por @Rconstantino : O maior investimento financeiro do governo Petista foi em... Cuba. E c/ muito sigilo. http://ow.ly/2b2HhB,2014-02-02 17:01:07+00:00,42,18,@Rconstantino,
jairbolsonaro,"RECOMENDO: Tenho ressalvas em relação à matéria d @reinaldoazevedo. Contudo, AINDA temos o direito d opinar.",2014-02-27 12:34:14+00:00,8,7,@reinaldoazevedo,
jairbolsonaro,Charge do jornal Extra:,2014-02-08 20:48:14+00:00,11,10,,
jairbolsonaro,"Na tribuna da Câmara, Jair Bolsonaro defende PT no apagão. Entenda:",2014-02-07 15:43:04+00:00,9,8,,
jairbolsonaro,"@PortalRedeTV: #SuperPop @DepBolsonaro Hj, ao vivo, às 23h - http://ow.ly/2b4J7F",2014-02-03 19:32:18+00:00,2,0,,#SuperPop
