User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"Mais uma vez @Datafolha ""ESQUECE"" nome de Bolsonaro em sua pesquisa para PRESIDENTE.",2015-11-30 12:14:51+00:00,348,678,@Datafolha,
jairbolsonaro,"A TV Record dedicou 16min. à minha passagem por João Pessoa-PB. Comece assistindo, tenho certeza q vc irá até o fim. https://youtu.be/QuEdxzB7TTY",2015-11-23 19:24:23+00:00,174,320,,
jairbolsonaro,"Na Argentina, a princípio, alguns rumos mudarão. Breve, no Brasil, c/ uma OPOSIÇÃO DE VERDADE, mudaremos os nossos! BRASIL ACIMA DE TUDO!",2015-11-23 00:49:55+00:00,476,922,,
jairbolsonaro,"(Sábado-21/11/2015), às 9h, na Brigada Paraquedista no RJ. Será um prazer encontra-lo lá! BRASIL ACIMA DE TUDO!",2015-11-21 01:15:51+00:00,95,373,,
jairbolsonaro,Jair Bolsonaro é recebido por multidão no aeroporto de João Pessoa-PB. http://migre.me/saec1,2015-11-19 21:00:58+00:00,122,311,,
jairbolsonaro,"Jair Bolsonaro: VOTO IMPRESSO, 2018 sem fraudes.",2015-11-19 15:27:33+00:00,284,446,,
jairbolsonaro,"Delator sai da prisão e vai p/ apto. de R$12mi. Mas p/eles o maior problema do país é o Bolsonaro ""esteriotipado"".",2015-11-18 17:22:20+00:00,186,269,,
jairbolsonaro,PÁTRIA EDUCADORA - Brevemente atingiremos a igualdade propalada pelo PT: TODOS IGUAIS NA MISÉRIA E NA IGNORÂNCIA.,2015-11-17 19:32:40+00:00,326,394,,
jairbolsonaro,"Hoje é Dia do Policial Federal, um abraço a meu garoto @BolsonaroSP extensivo a toda corporação! ",2015-11-16 16:55:05+00:00,121,426,@BolsonaroSP,
jairbolsonaro,"MAIS AMOR, POR FAVOR.",2015-11-14 21:26:19+00:00,393,601,,
jairbolsonaro,"Obrigado a todos pelo carinho e consideração! Amigos e ""amigos"". S/ preconceito e vitimismo! Vamos adiante por um Brasil melhor! Boa noite!",2015-11-14 21:24:30+00:00,154,582,,
jairbolsonaro,Acho que está falando com o deputado errado!,2015-11-14 21:14:45+00:00,570,514,,
jairbolsonaro,Hererofobia! Processo nele!!!,2015-11-14 21:13:56+00:00,119,198,,
jairbolsonaro,"Grande Gabriel, sempre agiram assim. Não enxerga quem não quer ou ñ interessa! Grande abraço!",2015-11-14 21:13:18+00:00,60,183,,
jairbolsonaro,Agora vem pro twitter! Seja bem vinda!,2015-11-14 21:10:46+00:00,178,331,,
jairbolsonaro,"Vai pra Venezuela q lá vc ñ ouve falar d mim nem se tentar, eles te impedem! Abraço e boa noite!",2015-11-14 21:07:48+00:00,143,288,,
jairbolsonaro,"Cansado de repetir: nada tenho contra homossexuais, meu problema é c/ o kit-gay nas escolas p/crianças d 5 e 6 anos! https://twitter.com/flpcrvlh/status/665629804880863232",2015-11-14 20:52:54+00:00,76,193,,
jairbolsonaro,Ai te chamam de mamífero campestre com chifre e vc fica incomodado? https://twitter.com/marcelim_reis/status/665530240882601985,2015-11-14 20:40:11+00:00,134,228,,
jairbolsonaro,"Sinal que ela se valoriza por seu caráter, ñ por opção sexual! Simples e inteligente assim! Abraço s/ preconceito! https://twitter.com/juuliene/status/665538933934178304",2015-11-14 20:38:04+00:00,68,152,,
jairbolsonaro,"Eleições na Argentina: Voto impresso foi decisivo. ""Sin familia, no hay felicidad"". http://migre.me/sgmTC",2015-11-30 17:43:35+00:00,101,216,,
jairbolsonaro,AMAN / 2015: Parabéns aos 443 novos Aspirantes do Exército Brasileiro. http://migre.me/sfk4f (C/ @CarlosBolsonaro e @FlavioBolsonaro ).,2015-11-28 21:18:51+00:00,58,192,@CarlosBolsonaro @FlavioBolsonaro,
jairbolsonaro,"C/@BolsonaroSP :FORMATURA NA ESCOLA DE ESPECIALISTAS DE AERONÁUTICA –PARABÉNS AOS 564 SARGENTOS, SENDO 190 MULHERES. http://migre.me/seFR3",2015-11-27 18:20:40+00:00,46,185,@BolsonaroSP,
jairbolsonaro,UMA AVENTURA REAL QUE ME ENCHE DE ORGULHO E ESPERANÇA! OS VERDADEIROS MENORES DO BRASIL!,2015-11-25 19:59:59+00:00,57,179,,
jairbolsonaro,Neste final de semana estarei nos estados de SP e RJ. Segue nossa agenda! Um grande abraço!,2015-11-24 17:42:52+00:00,80,226,,
jairbolsonaro,Meus garotos! ,2015-11-19 00:35:07+00:00,69,236,,
jairbolsonaro,"Dia 19/11, quinta-feira, desembarco na Paraíba com @BolsonaroSP . Segue nossa programação em João Pessoa! Um abraço!",2015-11-18 15:59:19+00:00,60,207,@BolsonaroSP,
jairbolsonaro,"Jogo terá policiais armados após ataques na FRAÇA DESARMAMENTISTA. No Brasil, 60mil assassinatos/ano e nada se muda. http://goo.gl/lBTLfu",2015-11-17 17:26:54+00:00,104,201,,
jairbolsonaro,"Correio Braziliense entrevista Bolsonaro: agradecendo o espaço, logo divulgarei vídeos IMPERDÍVEIS da entrevista. http://migre.me/s7FYK",2015-11-15 15:34:46+00:00,46,136,,
jairbolsonaro,"Mais amor, por favor! https://twitter.com/crvgmorais11/status/665640418772721664",2015-11-14 21:21:38+00:00,112,237,,
jairbolsonaro,Não preciso. Sei que alguns me amam! Abraço a todos!,2015-11-14 21:19:48+00:00,45,178,,
jairbolsonaro,"Menos ódio, mais amor!!! https://twitter.com/coltohayne/status/665637986063818752",2015-11-14 21:18:01+00:00,74,152,,
jairbolsonaro,"Bom final de semana pra vc, amigão! Só peço mais amor, mais amor!!!!",2015-11-14 21:10:00+00:00,61,211,,
jairbolsonaro,Claro. Um grande abraço! https://twitter.com/andrepporfirio/status/665635306218135552,2015-11-14 21:03:00+00:00,26,141,,
jairbolsonaro, ,2015-11-14 20:58:22+00:00,54,202,,
jairbolsonaro,Onde está o amor? https://twitter.com/wantunialler/status/665630556735016960,2015-11-14 20:49:02+00:00,54,152,,
jairbolsonaro,Vamos juntos mudar esse Brasil! Um grande abraço!,2015-11-14 20:46:30+00:00,60,221,,
jairbolsonaro,"Espero que seus ""desejos mais íntimos"" se realizem! Sem a menor ironia! Boa tarde, amigão! https://twitter.com/pedro_renor/status/665520289468571648",2015-11-14 20:44:41+00:00,45,144,,
jairbolsonaro,Gostei da ideia. Pensarei no seu conselho. Obrigado! https://twitter.com/foblieadeux/status/665542483368087552,2015-11-14 20:36:33+00:00,39,129,,
jairbolsonaro,"Tipo VERDADES! Sacanagem, né?!",2015-11-14 20:26:18+00:00,114,248,,
jairbolsonaro,Abraço no velho! https://twitter.com/zhangbae/status/665601770991783936,2015-11-14 20:16:26+00:00,112,224,,
jairbolsonaro,"Certíssima, mas provavelmente seu smartphone seria uma saboneteira com botões desenhados! https://twitter.com/sarcicarol/status/665603275182485504",2015-11-14 20:16:08+00:00,102,192,,
jairbolsonaro,O choro é livre! Até 2018.,2015-11-14 20:12:11+00:00,99,224,,
jairbolsonaro,"Mais amor, por favor! https://twitter.com/_evilmaiden/status/665616194196647936",2015-11-14 20:11:45+00:00,53,147,,
jairbolsonaro,...,2015-11-14 18:52:26+00:00,90,145,,
jairbolsonaro,"Entrada d estrangeiros, s/qualquer controle, permite q infiltrados (ESCÓRIA) levem terror p/ o seio dos acolhedores.",2015-11-14 16:30:50+00:00,219,377,,
jairbolsonaro,"Em Cuiabá, Bolsonaro diz ser contra cota p/negros num país miscigenado e gigantescas demarcações d terras indígenas.",2015-11-13 20:54:09+00:00,78,189,,
jairbolsonaro,BOLSONARO É RECEPCIONADO NO AEROPORTO DE CUIABÁ E TEM A OPORTUNIDADE DE FALAR AOS MATO GROSSENSES. http://migre.me/s6dem,2015-11-12 23:39:40+00:00,100,213,,
jairbolsonaro,"BOA IRONIA: Para terem direito d protestarem em rodovias, caminhoneiros se disfarçam de MST. http://migre.me/s61tA (via @JoselitoMuller3 )",2015-11-12 16:26:56+00:00,186,264,@JoselitoMuller3,
jairbolsonaro,"Somente no governo Médici construiu-se 15 usinas, s/ q qualquer General tivesse enriquecido. E hj, 29 anos depois?",2015-11-11 13:47:02+00:00,212,310,,
jairbolsonaro,CANALHA EDIÇÃO DO CQC: Veja no vídeo o que vai ao ar e como é a entrevista na íntegra. Obs: filmamos s/ o CQC saber.,2015-11-11 10:21:10+00:00,520,694,,
jairbolsonaro,BRAZILIAN CONGRESSMAN JAIR BOLSONARO / SUPPORTIVE NOTE TO ISRAEL - (WHO IS DILMA ROUSSEFF). http://migre.me/s4n7N,2015-11-09 22:40:48+00:00,63,120,,
