User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,"Sujeitar automaticamente nosso território, leis e soberania a colocações de outras nações está fora de cogitação. É legítimo que países no mundo defendam seus interesses e estaremos dispostos a dialogar sempre, mas defenderemos os interesses do Brasil e dos brasileiros.",2018-11-29 23:32:31+00:00,9513,69850,,
jairbolsonaro,"Os que hoje se colocam contra ou relativizam a Lava Jato, estão também contra o Brasil e os brasileiros. Todo apoio à operação que está tirando o país das mãos dos que estavam destruindo-o!",2018-11-29 15:21:20+00:00,11114,69293,,
jairbolsonaro,"Fui escolhido presidente do Brasil para atender aos anseios do povo brasileiro. Pegar pesado na questão da violência e criminalidade foi um dos nossos principais compromissos de campanha. Garanto a vocês, se houver indulto para criminosos neste ano, certamente será o último. ",2018-11-28 14:28:16+00:00,18065,110430,,
jairbolsonaro,"Boa tarde! Comunico em primeira mão a indicação do Sr. Tarcísio Gomes de Freitas, formado pelo Instituto Militar de Engenharia, Consultor Legislativo da Câmara Federal e ex-diretor do DNIT, ao Ministério da Infraestrutura.",2018-11-27 19:08:58+00:00,7135,55999,,
jairbolsonaro,"Após Cuba irresponsavelmente retirar-se do Mais Médicos por não aceitar dar liberdade e salário integral aos seus cidadãos, quase 100% das vagas já foram preenchidas por brasileiros. Está claro que o acordo do PT era pretexto para financiar a ditadura membro do foro de São Paulo.",2018-11-27 19:08:09+00:00,13849,74672,,
jairbolsonaro,Gostaria de comunicar a indicação do General-de-Divisão Carlos Alberto dos Santos Cruz para a Secretaria de Governo.,2018-11-26 13:06:16+00:00,5896,48827,,
jairbolsonaro,"Gostaria de comunicar a todos a indicação de Ricardo Velez Rodriguez, Filósofo autor de mais de 30 obras, atualmente Professor Emérito da Escola de Comando e estado Maior do Exército, para o cargo de Ministro da Educação.",2018-11-22 23:09:29+00:00,13328,85031,,
jairbolsonaro,"Informo a todos que a Advocacia Geral da União será liderada pelo senhor André Luiz de Almeida Mendonça, advogado com ampla vivência e experiência no setor.",2018-11-21 13:23:42+00:00,6345,53253,,
jairbolsonaro,"Com o apoio da grande maioria dos profissionais de saúde do Brasil, anuncio como futuro Ministro da Saúde, o Doutor Luiz Henrique Mandetta.",2018-11-20 17:16:29+00:00,6490,51740,,
jairbolsonaro,"Para voltarmos a crescer como nação precisamos fazer valer nossa soberania e nossas leis. Devemos respeitar o mundo todo, mas também ser respeitados. Seremos um Brasil amigo, mas que tem seus valores e princípios básicos.",2018-11-19 12:56:57+00:00,7975,57882,,
jairbolsonaro,Só o amor constrói...,2018-11-19 00:59:42+00:00,7854,53383,,
jairbolsonaro,"Como professor formado na Escola de Educação Física do Exército tenho consciência do valor do esporte na vida de todos: empregabilidade, auxiliando na saúde e no combate à criminalidade e drogas. Dada tamanha importância, buscamos soluções que correspondam aos futuros desafios.",2018-11-18 14:29:59+00:00,8090,72003,,
jairbolsonaro,Graças a Deus temos a internet para ter informação e desenvolvimento!,2018-11-17 12:34:00+00:00,10282,92456,,
jairbolsonaro,Thank you ,2018-11-16 22:38:21+00:00,4227,33567,,
jairbolsonaro,"A política externa brasileira deve ser parte do momento de regeneração que o Brasil vive hoje. Informo a todos a indicação do Embaixador Ernesto Araújo, diplomata há 29 anos e um brilhante intelectual, ao cargo de Ministro das Relações Exteriores.",2018-11-14 18:23:55+00:00,7703,54984,,
jairbolsonaro,"Atualmente, Cuba fica com a maior parte do salário dos médicos cubanos e restringe a liberdade desses profissionais e de seus familiares. Eles estão se retirando do Mais Médicos por não aceitarem rever esta situação absurda que viola direitos humanos. Lamentável!",2018-11-14 18:10:33+00:00,14873,84407,,
jairbolsonaro,"Condicionamos à continuidade do programa Mais Médicos a aplicação de teste de capacidade, salário integral aos profissionais cubanos, hoje maior parte destinados à ditadura, e a liberdade para trazerem suas famílias. Infelizmente, Cuba não aceitou.",2018-11-14 15:58:58+00:00,16353,82617,,
jairbolsonaro,"Tão importante quanto colocar nomes técnicos à frente da missão de fazer o Brasil crescer, é desfazer o sistema ideológico e burocrático criado conscientemente para frear qualquer tentativa de mudança.",2018-11-13 22:32:12+00:00,10103,76856,,
jairbolsonaro,Bom Dia! Comunico a todos a indicação do General-de-Exército Fernando Azevedo e Silva para o cargo de Ministro da Defesa.,2018-11-13 11:08:48+00:00,11633,94012,,
jairbolsonaro,"Agradeço a todos que me enviaram lembranças das mais variadas, símbolo da esperança depositada no futuro governo. Que Deus nos abençoe! Um forte abraço a todos!",2018-11-12 15:35:35+00:00,4866,55073,,
jairbolsonaro,"Bom dia! Comunico a indicação do Diretor Geral de Desenvolvimento Nuclear e Tecnológico da Marinha, Almirante de Esquadra Bento Costa Lima Leite de Albuquerque Junior, para o cargo de Ministro de Minas e Energia.",2018-11-30 09:56:18+00:00,6244,47361,,
jairbolsonaro,"Uma muito producente e grata reunião com o Conselheiro de Segurança Nacional dos EUA, John Bolton. Estive acompanhado de nosso futuro Ministro da Defesa (General Fernando), Relações Exteriores (Ernesto Araújo) e com o Chefe do Gabinete de Segurança Institucional (General Heleno).",2018-11-29 10:34:08+00:00,5633,42758,,
jairbolsonaro,"Informo a todos a indicação do Sr. Gustavo Henrique Rigodanzo Canuto, servidor efetivo do Ministério do Planejamento com ampla experiência, para o Ministério do Desenvolvimento Regional. Boa tarde!",2018-11-28 17:46:54+00:00,5228,42641,,
