User,Text,Date,Favorites,Retweets,Mentions,HashTags
jairbolsonaro,FELIZ 2015. Ass: @DepBolsonaro @VerBolsonaro @FlavioBolsonaro e @BolsonaroSP,2014-12-31 21:41:12+00:00,188,239,@VerBolsonaro @FlavioBolsonaro @BolsonaroSP,
jairbolsonaro,Ucranianos são rechaçados pelo PT no Congresso: QUAL A VERDADEIRA INTENÇÃO DA ESQUERDA NO BRASIL?,2014-12-28 12:55:48+00:00,198,157,,
jairbolsonaro,"@jandira_feghali : a cara do comunismo no Brasil. Apoiou o programa ""mais médicos cubanos"", p/ os pobres, é claro.",2014-12-23 00:09:05+00:00,220,165,@jandira_feghali,
jairbolsonaro,Prefiro viver com dignidade na planície do que como um rato no planalto.,2014-12-20 14:00:26+00:00,330,353,,
jairbolsonaro,+ 1 BOLSONARO NO CONGRESSO: o Policial Federal Eduardo Bolsonaro - (@BolsonaroSP ) é diplomado deputado federal/SP.,2014-12-19 20:22:29+00:00,233,324,@BolsonaroSP,
jairbolsonaro,O GRITO DOS CANALHAS. Por Jair Messias Bolsonaro (Via Folha de S.Paulo).,2014-12-18 12:06:30+00:00,177,150,,
jairbolsonaro,"Nota à Imprensa: ""Jamais Pedirei Desculpas à Deputada Maria do Rosário.""",2014-12-17 18:05:40+00:00,756,700,,
jairbolsonaro,"""BOLSONARO NÃO MERECE SER TAXADO DE ESTUPRADOR! Entenda: Por @RachelSherazade e @portaljovempan. http://goo.gl/aBFKCu",2014-12-16 17:15:50+00:00,255,252,@RachelSherazade @portaljovempan,
jairbolsonaro,"Opinião de @Olavo de @OdeCarvalho sobre o ""Caso Bolsonaro e Maria do Rosário - PT"". http://goo.gl/JjOKg2",2014-12-15 18:26:51+00:00,179,156,@olavo @OdeCarvalho,
jairbolsonaro,RJ: Manifestação contra o extermínio d Servidores d Segurança Pública. C/ @BolsonaroSP @FlavioBolsonaro @VerBolsonaro,2014-12-14 15:45:49+00:00,204,236,@BolsonaroSP @FlavioBolsonaro @VerBolsonaro,
jairbolsonaro,EM 1 MIN. E 17 SEG.: @DaniloGentili expõe o Caso Bolsonaro e Maria do Rosário c/ humor mas c/ muita verdade.,2014-12-13 12:44:52+00:00,241,220,@DaniloGentili,
jairbolsonaro,A ESQUERDA CONFESSA QUERER IMPLANTAR A DITADURA DO PROLETARIADO NO BRASIL.,2014-12-11 15:16:44+00:00,266,179,,
jairbolsonaro,"Após mentir sobre o período militar, Bolsonaro coloca Maria do Rosário em seu devido lugar.",2014-12-09 21:17:34+00:00,456,443,,
jairbolsonaro,"Em reunião de cúpula da UNASUL, c/ a presença da ""esposa"" de Fidel (Dilma), entre outros planos, ficou decidido.",2014-12-08 18:30:42+00:00,341,192,,
jairbolsonaro,DEBATE NA @cbnrio: @FlavioBolsonaro x Ong Viva Rio (ESTATUTO DO DESARMAMENTO) às 10:00 AM. Link para acompanhar: http://cbn.globoradio.globo.com/Player/playerAoVivoRJ.htm,2014-12-08 11:26:42+00:00,51,46,@cbnrio @FlavioBolsonaro,
jairbolsonaro,"Hj, encontro de Forças Especiais, Comandos e Paraquedistas das FFAA, Auxiliares e CORE.",2014-12-05 20:56:04+00:00,127,166,,
jairbolsonaro,Estrangeiros já ganham bolsa-família e PEC(PT) aprovada na CCJ prevê direito ao voto a eles. http://goo.gl/93ROZ7 / http://goo.gl/soebDv,2014-12-04 15:07:33+00:00,472,224,,
jairbolsonaro,AGORA: Bolsonaro é recepcionado por manifestantes barrados na galeria do Congresso: http://youtu.be/Pl_SbNOvLns #ContraPLN36,2014-12-03 17:08:26+00:00,229,201,,#ContraPLN36
jairbolsonaro,YOUSSEFF / PETROBRAS: Bolsonaro é um dos dois únicos do PP que se salvam. (Via @ColunaCH ),2014-12-03 11:20:18+00:00,330,232,@ColunaCH,
jairbolsonaro,Hj quem votar SIM na modificação à LDO dará crédito a Yousseff-Petrobrás. Infelizmente o ÂNUS da prova é o do Brasil.,2014-12-02 15:04:44+00:00,196,148,,
jairbolsonaro,"@FlavioBolsonaro é condenado pela Justiça por divulgar foto d menor estuprador, fato considerado crime segundo o ECA.",2014-12-05 10:28:50+00:00,22,30,@FlavioBolsonaro,
